movie_title,imdb_score,title_year,num_voted_users,num_critic_for_reviews,num_user_for_reviews,color,director_name,director_facebook_likes,actor_1_name,actor_1_facebook_likes,actor_2_name,actor_2_facebook_likes,actor_3_name,actor_3_facebook_likes,cast_total_facebook_likes,movie_facebook_likes,duration,gross,language,country,content_rating,budget,aspect_ratio
Touching the Void ,8,2003.0,26926,121.0,156.0,Color,Kevin Macdonald,162.0,Nicholas Aaron,21.0,Brendan Mackey,5.0,Joe Simpson,3.0,29,0,106.0,4581222.0,English,UK,R,,1.85
Alexander's Ragtime Band ,7,1938.0,1381,10.0,29.0, Black and White,Henry King,85.0,Tyrone Power,480.0,Don Ameche,392.0,John Carradine,300.0,1833,60,106.0,,English,USA,Approved,2000000.0,1.37
Me and You and Everyone We Know ,7,2005.0,31130,151.0,243.0,Color,Miranda July,244.0,Najarra Townsend,538.0,Brad William Henke,363.0,Miranda July,244.0,1349,0,91.0,3885134.0,English,USA,R,2000000.0,1.85
Inside Job ,8,2010.0,55382,171.0,129.0,Color,Charles Ferguson,117.0,Matt Damon,13000.0,George W. Bush,125.0,Barney Frank,18.0,13145,63000,105.0,4311834.0,English,USA,PG-13,,2.35
We Are Your Friends ,6,2015.0,20885,158.0,60.0,Color,Max Joseph,31.0,Vanessa Lengies,804.0,Emily Ratajkowski,625.0,Jonny Weston,328.0,3013,0,96.0,3590010.0,English,UK,R,2000000.0,1.85
Ghost Dog: The Way of the Samurai ,8,1999.0,70084,167.0,346.0,Color,Jim Jarmusch,0.0,Henry Silva,251.0,Gano Grills,147.0,Richard Portnow,116.0,675,0,116.0,3300230.0,English,France,R,,1.85
Harsh Times ,7,2005.0,54657,118.0,222.0,Color,David Ayer,453.0,J.K. Simmons,24000.0,Christian Bale,23000.0,Noel Gugliemi,2000.0,50313,0,116.0,3335839.0,English,USA,R,2000000.0,1.85
Captive ,5,2015.0,3911,39.0,22.0,Color,Jerry Jameson,5.0,David Oyelowo,1000.0,Leonor Varela,426.0,Sydelle Noel,349.0,2739,0,97.0,2557668.0,English,USA,PG-13,2000000.0,1.85
Full Frontal ,5,2002.0,8662,108.0,172.0,Color,Steven Soderbergh,0.0,Julia Roberts,8000.0,Enrico Colantoni,724.0,Blair Underwood,685.0,11327,134,101.0,2506446.0,English,USA,R,2000000.0,1.85
Witchboard ,6,1986.0,4288,65.0,74.0,Color,Kevin Tenney,85.0,Kathleen Wilhoite,265.0,Tawny Kitaen,194.0,Rose Marie,186.0,901,0,98.0,7369373.0,English,UK,R,2000000.0,1.85
Strangers with Candy             ,8,,4181,8.0,62.0,Color,,,Stephen Colbert,459.0,Amy Sedaris,396.0,Maria Thayer,344.0,1359,558,22.0,,English,USA,TV-14,,4.0
Hamlet ,8,1996.0,30618,85.0,224.0,Color,Kenneth Branagh,0.0,Julie Christie,597.0,Brian Blessed,591.0,Richard Briers,401.0,1645,0,150.0,4414535.0,English,UK,PG-13,18000000.0,2.2
Shortbus ,6,2006.0,27346,160.0,206.0,Color,John Cameron Mitchell,263.0,Sook-Yin Lee,71.0,Peter Stickles,51.0,Raphael Barker,37.0,226,0,101.0,1984378.0,English,USA,Unrated,2000000.0,1.78
Waltz with Bashir ,8,2008.0,46107,231.0,156.0,Color,Ari Folman,56.0,Ari Folman,56.0,Ronny Dayag,0.0,Zahava Solomon,0.0,56,0,90.0,2283276.0,Hebrew,Israel,R,1500000.0,1.85
"The Book of Mormon Movie, Volume 1: The Journey ",3,2003.0,397,7.0,30.0,Color,Gary Rogers,0.0,Noah Danby,178.0,Kirby Heyborne,69.0,Bruce Newbold,40.0,359,32,120.0,1098224.0,English,USA,PG-13,2000000.0,1.85
No End in Sight ,8,2007.0,7314,79.0,55.0,Color,Charles Ferguson,117.0,Campbell Scott,393.0,Dick Cheney,21.0,Donald Rumsfeld,17.0,446,0,102.0,1430185.0,English,USA,,2000000.0,1.85
The Diary of a Teenage Girl ,7,2015.0,16645,168.0,72.0,Color,Marielle Heller,22.0,Alexander Skarsgård,10000.0,David Fine,1000.0,Austin Lyon,80.0,11184,0,102.0,1477002.0,English,USA,R,2000000.0,2.35
Get Real             ,7,,415,1.0,26.0,Color,,,Anne Hathaway,11000.0,Jon Tenney,289.0,Debrah Farentino,143.0,11618,43,60.0,,English,USA,,,1.33
In the Shadow of the Moon ,8,2007.0,5475,107.0,44.0, Black and White,David Sington,90.0,John F. Kennedy,168.0,Buzz Aldrin,142.0,Neil Armstrong,65.0,408,0,100.0,1134049.0,English,UK,PG,2000000.0,1.85
Meek's Cutoff ,6,2010.0,8204,200.0,98.0,Color,Kelly Reichardt,129.0,Bruce Greenwood,991.0,Zoe Kazan,962.0,Shirley Henderson,887.0,3427,0,104.0,977600.0,English,USA,PG,,1.33
Inside Deep Throat ,7,2005.0,5615,123.0,64.0, Black and White,Fenton Bailey,13.0,Hugh M. Hefner,373.0,Bill Maher,334.0,Linda Lovelace,218.0,1136,592,89.0,653621.0,English,USA,NC-17,2000000.0,1.85
Dinner Rush ,7,2000.0,4359,39.0,73.0,Color,Bob Giraldi,34.0,Danny Aiello,388.0,Manny Perez,159.0,Ajay Naidu,120.0,1156,495,99.0,110000.0,English,USA,R,,1.85
Clockwatchers ,6,1997.0,4049,41.0,111.0,Color,Jill Sprecher,11.0,Alanna Ubach,584.0,Bob Balaban,559.0,Jamie Kennedy,490.0,3011,166,96.0,444354.0,English,UK,PG-13,,
The Virginity Hit ,5,2010.0,3467,46.0,13.0,Color,Huck Botko,10.0,Matt Bennett,189.0,Krysta Rodriguez,131.0,Zack Pearlman,126.0,768,974,86.0,535249.0,English,USA,R,3400000.0,1.85
Subway ,6,1985.0,11031,30.0,45.0,Color,Luc Besson,0.0,Christopher Lambert,1000.0,Isabelle Adjani,572.0,Jean-Hugues Anglade,164.0,1917,739,98.0,,French,France,R,17000000.0,2.35
House of D ,7,2004.0,7479,46.0,86.0,Color,David Duchovny,0.0,Robin Williams,49000.0,Mark Margolis,1000.0,Frank Langella,902.0,51441,857,96.0,371081.0,English,USA,PG-13,6000000.0,1.85
Teeth ,5,2007.0,34556,221.0,161.0,Color,Mitchell Lichtenstein,53.0,Jess Weixler,386.0,Nathan Parsons,357.0,John Hensley,268.0,1511,17000,94.0,347578.0,English,USA,R,,1.85
Six-String Samurai ,7,1998.0,5613,51.0,102.0,Color,Lance Mungia,4.0,Jeffrey Falcon,33.0,Stephane Gauger,3.0,Kim De Angelo,0.0,36,0,91.0,124494.0,English,USA,PG-13,2000000.0,1.85
Hum To Mohabbat Karega ,3,2000.0,275,1.0,1.0,Color,Kundan Shah,4.0,Karisma Kapoor,353.0,Bobby Deol,89.0,Shakti Kapoor,72.0,613,10,,,Hindi,India,,,
It's All Gone Pete Tong ,7,2004.0,16828,58.0,67.0,Color,Michael Dowse,31.0,Paul Kaye,326.0,Neil Maskell,246.0,Kate Magowan,137.0,865,0,90.0,120620.0,English,UK,R,,2.35
Saint John of Las Vegas ,6,2009.0,2522,45.0,11.0,Color,Hue Rhodes,0.0,Peter Dinklage,22000.0,Steve Buscemi,12000.0,Romany Malco,966.0,36885,407,85.0,100669.0,English,USA,R,3800000.0,2.35
24 7: Twenty Four Seven ,7,1997.0,2081,44.0,21.0, Black and White,Shane Meadows,222.0,Bob Hoskins,5000.0,Annette Badland,497.0,Karl Collins,20.0,5535,224,96.0,,English,UK,R,,1.85
Stonewall ,4,2015.0,1758,74.0,30.0,Color,Roland Emmerich,776.0,Jeremy Irvine,25000.0,Caleb Landry Jones,463.0,Matt Craven,256.0,26176,0,129.0,186354.0,English,USA,R,13500000.0,2.35
Eureka             ,8,,39559,20.0,136.0,Color,,,Joe Morton,780.0,Colin Ferguson,747.0,Salli Richardson-Whitfield,543.0,4280,3000,60.0,,English,USA,TV-14,,1.78
Roadside Romeo ,5,2008.0,922,6.0,17.0,Color,Jugal Hansraj,32.0,Saif Ali Khan,532.0,Sanjay Mishra,85.0,Javed Jaffrey,24.0,653,39,93.0,55202.0,Hindi,India,PG,,2.35
This Thing of Ours ,5,2003.0,508,5.0,18.0,Color,Danny Provenzano,84.0,Vincent Pastore,584.0,Frank Vincent,356.0,Chuck Zito,267.0,1307,61,100.0,,English,USA,Not Rated,,1.85
The Lost Medallion: The Adventures of Billy Stone ,5,2013.0,1278,10.0,16.0,Color,Bill Muir,19.0,Alex Kendrick,589.0,Jansen Panettiere,488.0,Tiya Sircar,395.0,2522,715,97.0,549632.0,English,Thailand,PG,,2.35
The Last Five Years ,6,2014.0,6223,81.0,40.0,Color,Richard LaGravenese,98.0,Anna Kendrick,10000.0,Jeremy Jordan,773.0,Charly Bivona,89.0,10869,0,94.0,137945.0,English,USA,PG-13,,2.35
The Missing Person ,6,2009.0,1268,66.0,23.0,Color,Noah Buschel,8.0,Merritt Wever,529.0,Amy Ryan,423.0,Paul Adelstein,399.0,2749,195,95.0,17580.0,English,USA,,1500000.0,1.85
Return of the Living Dead III ,6,1993.0,10182,46.0,130.0,Color,Brian Yuzna,97.0,Melinda Clarke,787.0,Kent McCord,196.0,Sarah Douglas,163.0,1362,810,97.0,,English,USA,R,2000000.0,1.85
London ,7,2005.0,19336,34.0,90.0,Color,Hunter Richards,11.0,Jason Statham,26000.0,Chris Evans,11000.0,Dane Cook,1000.0,39518,0,92.0,12667.0,English,UK,R,14000.0,2.35
Sherrybaby ,7,2006.0,10282,78.0,78.0,Color,Laurie Collyer,38.0,Brad William Henke,363.0,Kate Burton,223.0,Michelle Hurst,85.0,774,474,96.0,198407.0,English,USA,R,2000000.0,1.85
Stealing Harvard ,5,2002.0,11211,52.0,92.0,Color,Bruce McCulloch,54.0,Martin Starr,985.0,Megan Mullally,637.0,Chris Penn,455.0,3065,215,85.0,13973532.0,English,USA,PG-13,25000000.0,1.85
Circle ,6,2015.0,13279,29.0,59.0,Color,Aaron Hann,0.0,Jordi Vilasuso,160.0,Michael McLafferty,152.0,Kaiwi Lyman-Mersereau,94.0,776,0,87.0,,English,USA,Not Rated,,
Eden Lake ,7,2008.0,57811,161.0,357.0,Color,James Watkins,43.0,Michael Fassbender,13000.0,Jack O'Connell,698.0,Lorraine Stanley,418.0,14561,0,91.0,5824.0,English,UK,R,,2.35
Plush ,5,2013.0,2895,18.0,24.0,Color,Catherine Hardwicke,308.0,Frances Fisher,638.0,James Kyson,449.0,Marlene Forte,395.0,2341,604,99.0,2843.0,English,USA,R,,1.78
Vampire Killers ,5,2009.0,17296,107.0,91.0,Color,Phil Claydon,6.0,MyAnna Buring,513.0,James Corden,480.0,Silvia Colloca,161.0,1593,0,88.0,,English,UK,R,,2.35
Gangster's Paradise: Jerusalema ,8,2008.0,9689,30.0,23.0,Color,Ralph Ziman,5.0,Rapulana Seiphemo,29.0,Kenneth Nkosi,18.0,Robert Hobbs,12.0,86,1000,119.0,4958.0,English,South Africa,R,2000000.0,2.35
Freeze Frame ,6,2004.0,2588,24.0,41.0,Color,John Simpson,0.0,Colin Salmon,766.0,Lee Evans,312.0,Ian McNeice,268.0,1650,205,99.0,,English,UK,R,2000000.0,2.35
Grave Encounters ,6,2011.0,40380,116.0,235.0,Color,Colin Minihan,6.0,Mackenzie Gray,253.0,Sean Rogerson,113.0,Ashleigh Gryzko,103.0,762,0,92.0,,English,Canada,Not Rated,100000.0,1.78
Stitches ,6,2012.0,6585,98.0,53.0,Color,Conor McMahon,5.0,Peter McQuinn,121.0,Tommy Knight,94.0,Jemma Curran,47.0,322,0,86.0,,English,Ireland,R,,1.85
Nine Dead ,6,2010.0,9280,25.0,64.0,Color,Chris Shadley,0.0,Daniel Baldwin,413.0,William Lee Scott,167.0,Marc Macaulay,107.0,1149,0,83.0,,English,USA,R,2000000.0,2.35
"To Be Frank, Sinatra at 100 ",7,2015.0,7,,,Color,Simon Napier-Bell,0.0,Alice Cooper,674.0,Tim Rice,27.0,Louis Walsh,8.0,712,0,81.0,,English,UK,,2000000.0,
Bananas ,7,1971.0,27646,40.0,105.0,Color,Woody Allen,11000.0,Woody Allen,11000.0,Charlotte Rae,430.0,Louise Lasser,167.0,11700,0,82.0,,English,USA,GP,2000000.0,1.37
Supercapitalist ,4,2012.0,289,20.0,9.0,Color,Simon Yin,0.0,Paul Sheehan,473.0,Linus Roache,303.0,Kathy Uyen,46.0,892,115,102.0,13220.0,English,USA,Not Rated,,
Rockaway ,5,2007.0,355,8.0,6.0,Color,Jeff Crook,5.0,Nicholas Gonzalez,601.0,Mario Cimarro,453.0,Ricardo Chavira,372.0,2395,44,90.0,,English,USA,R,2000000.0,2.35
Wings             ,7,,7646,19.0,56.0,Color,,,Steven Weber,685.0,Tim Daly,511.0,Amy Yasbeck,424.0,1884,1000,30.0,,English,USA,,,1.33
The Lady from Shanghai ,8,1947.0,19236,90.0,175.0, Black and White,Orson Welles,0.0,Rita Hayworth,1000.0,Everett Sloane,29.0,Ted de Corsia,18.0,1055,0,92.0,7927.0,English,USA,Not Rated,2300000.0,1.37
No Man's Land: The Rise of Reeker ,5,2008.0,2701,21.0,31.0,Color,Dave Payne,0.0,Mircea Monroe,633.0,Lew Temple,597.0,Robert Pine,332.0,2620,153,88.0,,English,USA,R,2000000.0,1.78
Highway ,6,2002.0,5182,12.0,67.0,Color,James Cox,10.0,Jake Gyllenhaal,15000.0,M.C. Gainey,284.0,Mark Rolston,171.0,15740,912,97.0,,English,USA,R,14000000.0,2.35
Small Apartments ,6,2012.0,5732,33.0,26.0,,Jonas Åkerlund,68.0,Noel Gugliemi,2000.0,Saffron Burrows,811.0,Matt Lucas,722.0,3683,0,96.0,,English,USA,R,2000000.0,1.85
Coffee Town ,7,2013.0,4204,9.0,19.0,Color,Brad Copeland,8.0,Sunil Narkar,34000.0,Ben Schwartz,463.0,Glenn Howerton,424.0,35796,0,87.0,,English,USA,,2000000.0,2.35
The Ghastly Love of Johnny X ,6,2012.0,344,94.0,19.0, Black and White,Paul Bunnell,5.0,Kate Maberly,416.0,Kevin McCarthy,403.0,Paul Williams,356.0,1611,655,106.0,2436.0,English,USA,Not Rated,2000000.0,2.35
All Is Bright ,6,2013.0,4478,41.0,23.0,Color,Phil Morrison,17.0,Sally Hawkins,594.0,Curtiss Cook,591.0,Peter Hermann,322.0,2020,825,107.0,4556.0,English,USA,R,,
The Torture Chamber of Dr. Sadism ,6,1967.0,952,38.0,36.0,Color,Harald Reinl,2.0,Christopher Lee,16000.0,Lex Barker,57.0,Karin Dor,51.0,16110,200,80.0,,German,West Germany,M,,1.66
Straight A's ,6,2013.0,3605,12.0,20.0,Color,James Cox,10.0,Jon Mack,924.0,Powers Boothe,472.0,Josh Meyers,293.0,2654,0,91.0,,English,USA,R,2000000.0,
A Funny Thing Happened on the Way to the Forum ,7,1966.0,6804,25.0,72.0,Color,Richard Lester,44.0,Buster Keaton,907.0,Zero Mostel,164.0,Phil Silvers,137.0,1807,805,99.0,,English,USA,Approved,2000000.0,1.85
Slacker Uprising ,5,2007.0,2242,27.0,15.0,Color,Michael Moore,909.0,Michael Moore,909.0,Eddie Vedder,562.0,Steve Earle,119.0,1674,69,102.0,,English,USA,,2000000.0,
The Legend of Hell's Gate: An American Conspiracy ,4,2011.0,583,2.0,14.0,Color,Tanner Beard,531.0,William McNamara,10000.0,Kevin Alejandro,1000.0,Glenn Morshower,894.0,15707,651,108.0,,English,USA,PG-13,2000000.0,
The Walking Deceased ,3,2015.0,2348,23.0,25.0,Color,Scott Dow,6.0,Trenton Rostedt,680.0,Wray Crawford,418.0,Dave Sheridan,233.0,1425,0,88.0,,English,USA,R,1250000.0,
The Curse of Downers Grove ,4,2015.0,1040,32.0,22.0,Color,Derick Martini,20000.0,Kevin Zegers,2000.0,Bella Heathcote,860.0,Tom Arnold,618.0,4968,0,89.0,,English,USA,,2000000.0,
Shark Lake ,3,2015.0,838,18.0,17.0,Color,Jerry Dugan,3.0,Melissa Bolona,11000.0,Michael Aaron Milligan,1000.0,James Chalke,412.0,13583,728,92.0,,English,USA,Not Rated,2000000.0,
River's Edge ,7,1986.0,11763,45.0,111.0, Black and White,Tim Hunter,28.0,Keanu Reeves,18000.0,Daniel Roebuck,1000.0,Ione Skye,223.0,19649,0,99.0,4600000.0,English,USA,R,1900000.0,1.85
Northfork ,6,2003.0,4894,60.0,122.0,Color,Michael Polish,35.0,Peter Coyote,548.0,Anthony Edwards,495.0,Jon Gries,482.0,2389,298,103.0,1420578.0,English,USA,PG-13,1900000.0,2.35
The Marine 4: Moving Target ,5,2015.0,2032,23.0,15.0,Color,William Kaufman,58.0,Paul McGillion,405.0,Mike 'The Miz' Mizanin,217.0,David Lewis,164.0,1204,620,90.0,,English,USA,R,1950000.0,1.78
Buried ,7,2010.0,118684,363.0,447.0,Color,Rodrigo Cortés,89.0,Ryan Reynolds,16000.0,Samantha Mathis,517.0,Erik Palladino,263.0,17471,24000,95.0,1028658.0,English,Spain,R,3000000.0,2.35
Submarine ,7,2010.0,65877,249.0,100.0,Color,Richard Ayoade,0.0,Craig Roberts,920.0,Paddy Considine,680.0,Sally Hawkins,594.0,3275,17000,97.0,466702.0,English,UK,R,,1.85
The Square ,8,2013.0,6678,68.0,42.0,Color,Jehane Noujaim,63.0,Khalid Abdalla,161.0,Ahmed Hassan,10.0,Aida Elkashef,5.0,176,0,108.0,,Arabic,Egypt,Not Rated,1500000.0,1.85
One to Another ,6,2006.0,1010,14.0,15.0,Color,Pascal Arnold,0.0,Karl E. Landler,533.0,Lizzie Brocheré,323.0,Pierre Perrier,164.0,1082,104,95.0,18435.0,French,France,Unrated,1400000.0,1.85
Carrie ,6,2013.0,108248,359.0,371.0,Color,Kimberly Peirce,108.0,Chloë Grace Moretz,17000.0,Judy Greer,2000.0,Portia Doubleday,534.0,20051,39000,100.0,35266619.0,English,USA,R,30000000.0,2.35
ABCD (Any Body Can Dance) ,6,2013.0,5018,15.0,38.0,Color,Remo,168.0,Lauren Gottlieb,733.0,Remo,168.0,Prabhudheva,71.0,1182,1000,160.0,95236.0,Hindi,India,Not Rated,,
A Nightmare on Elm Street ,8,1984.0,149293,256.0,668.0,Color,Wes Craven,0.0,Johnny Depp,40000.0,Lin Shaye,852.0,Amanda Wyss,574.0,42918,10000,101.0,26505000.0,English,USA,X,1800000.0,1.85
Man on Wire ,8,2008.0,40481,194.0,134.0,Color,James Marsh,120.0,Paul McGill,41.0,Philippe Petit,27.0,Jean-Louis Blondeau,0.0,68,0,90.0,2957978.0,English,UK,PG-13,1000000.0,1.85
Abandoned ,6,2015.0,333,,6.0,Color,John Laing,0.0,Siobhan Marshall,42.0,Peter Feeney,40.0,Rachel Nash,3.0,90,213,86.0,,English,New Zealand,,,
Brotherly Love ,7,2015.0,744,10.0,19.0,Color,Jamal Hill,47.0,Logan Browning,628.0,Adam Ratcliffe,606.0,Faizon Love,585.0,4249,1000,89.0,444044.0,English,USA,R,1900000.0,1.85
The Last Exorcism ,6,2010.0,41509,311.0,300.0,Color,Daniel Stamm,13.0,Caleb Landry Jones,463.0,Ashley Bell,400.0,Patrick Fabian,308.0,1958,0,87.0,40990055.0,English,France,PG-13,1800000.0,1.85
Nowhere Boy ,7,2009.0,29019,205.0,75.0,Color,Sam Taylor-Johnson,456.0,Kristin Scott Thomas,1000.0,Ophelia Lovibond,548.0,Anne-Marie Duff,231.0,2032,10000,98.0,1445366.0,English,UK,R,,2.35
A Streetcar Named Desire ,8,1951.0,78454,94.0,233.0, Black and White,Elia Kazan,603.0,Marlon Brando,10000.0,Karl Malden,416.0,Kim Hunter,114.0,10570,5000,125.0,,English,USA,PG,1800000.0,1.37
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,8,1964.0,342585,192.0,839.0, Black and White,Stanley Kubrick,0.0,George C. Scott,654.0,Slim Pickens,575.0,Keenan Wynn,277.0,1991,18000,95.0,,English,USA,PG,1800000.0,1.66
El crimen del padre Amaro ,7,2002.0,11088,85.0,110.0,Color,Carlos Carrera,12.0,Damián Alcázar,201.0,Ana Claudia Talancón,163.0,Pedro Armendáriz Jr.,67.0,546,544,118.0,5709616.0,Spanish,Mexico,R,1800000.0,1.85
Beasts of the Southern Wild ,7,2012.0,70336,663.0,269.0,Color,Benh Zeitlin,188.0,Quvenzhané Wallis,2000.0,Gina Montana,458.0,Dwight Henry,168.0,2658,31000,93.0,12784397.0,English,USA,PG-13,1800000.0,1.85
Battle for the Planet of the Apes ,6,1973.0,22764,62.0,91.0,Color,J. Lee Thompson,88.0,Roddy McDowall,595.0,Paul Williams,356.0,Claude Akins,196.0,1432,511,96.0,,English,USA,G,1800000.0,2.35
Songcatcher ,7,2000.0,2794,39.0,78.0,Color,Maggie Greenwald,9.0,Aidan Quinn,767.0,David Patrick Kelly,380.0,Jane Adams,280.0,2187,0,109.0,3050934.0,English,USA,PG-13,1800000.0,1.85
Higher Ground ,6,2011.0,2603,68.0,34.0,Color,Vera Farmiga,0.0,Donna Murphy,553.0,Bill Irwin,471.0,Michael Chernus,186.0,1439,952,109.0,841206.0,English,USA,R,,1.85
Vaalu ,5,2015.0,563,3.0,6.0,Color,Vijay Chandar,0.0,Hansika Motwani,141.0,T.R. Silambarasan,77.0,Brahmanandam,61.0,349,82,155.0,,Tamil,India,,150000000.0,
The Greatest Movie Ever Sold ,7,2011.0,13223,130.0,45.0,Color,Morgan Spurlock,293.0,Quentin Tarantino,16000.0,J.J. Abrams,14000.0,Donald Trump,808.0,32405,0,90.0,638476.0,English,USA,PG-13,1500000.0,
Ed and His Dead Mother ,6,1993.0,1435,13.0,17.0, Black and White,Jonathan Wacks,0.0,Steve Buscemi,12000.0,Gary Farmer,580.0,Jon Gries,482.0,14620,266,93.0,,English,USA,PG-13,1800000.0,1.78
Travelers and Magicians ,8,2003.0,1747,44.0,28.0,Color,Khyentse Norbu,28.0,Tshewang Dendup,0.0,Lhakpa Dorji,0.0,Sonam Kinga,0.0,0,353,108.0,505295.0,Dzongkha,Australia,,1800000.0,1.85
Hang 'Em High ,7,1968.0,25472,26.0,109.0,Color,Ted Post,57.0,Clint Eastwood,16000.0,Bruce Dern,844.0,Alan Hale Jr.,426.0,18263,0,114.0,,English,USA,M,1800000.0,1.85
Deadline - U.S.A. ,7,1952.0,1756,27.0,28.0, Black and White,Richard Brooks,174.0,Humphrey Bogart,2000.0,Jim Backus,399.0,Kim Hunter,114.0,2831,169,87.0,,English,USA,,,1.37
Sublime ,5,2007.0,6267,53.0,103.0,Color,Tony Krantz,15.0,George Newbern,647.0,Tom Cavanagh,642.0,Cas Anvar,491.0,2439,368,113.0,,English,USA,R,1800000.0,2.35
A Beginner's Guide to Snuff ,9,2016.0,13,,,Color,Mitchell Altieri,9.0,Kimberley Crossman,467.0,Luke Edwards,258.0,Bree Williamson,165.0,1270,8,87.0,,English,USA,,,
Independence Daysaster ,3,2013.0,761,10.0,12.0,Color,W.D. Hogan,4.0,Tom Everett Scott,433.0,Keenan Tracey,108.0,Nicholas Carella,91.0,984,566,90.0,,English,Canada,PG-13,1800000.0,
Dysfunctional Friends ,5,2012.0,686,4.0,8.0,Color,Corey Grant,21.0,Christian Keyes,761.0,Essence Atkins,713.0,Tatyana Ali,685.0,4306,569,111.0,,English,USA,Not Rated,1800000.0,1.85
Run Lola Run ,8,1998.0,161471,181.0,709.0, Black and White,Tom Tykwer,670.0,Moritz Bleibtreu,486.0,Ludger Pistor,37.0,Armin Rohde,34.0,623,0,81.0,7267324.0,German,Germany,R,3500000.0,1.85
May ,7,2002.0,26773,114.0,277.0,Color,Lucky McKee,75.0,James Duval,701.0,Will Estes,461.0,Nora Zehetner,446.0,2489,0,93.0,145540.0,English,USA,R,500000.0,1.85
Against the Wild ,5,2013.0,840,11.0,9.0,Color,Richard Boddington,15.0,Natasha Henstridge,900.0,CJ Adams,450.0,Erin Pitt,120.0,1724,326,90.0,,English,Canada,PG,2000000.0,
Living Dark: The Story of Ted the Caver ,6,2013.0,28,1.0,1.0,Color,David Hunt,0.0,Matthew Alan,86.0,Chris Cleveland,42.0,Circus-Szalewski,11.0,139,73,112.0,,English,USA,PG-13,1750000.0,1.85
Under the Same Moon ,7,2007.0,5526,75.0,58.0,Color,Patricia Riggen,36.0,America Ferrera,953.0,Eugenio Derbez,399.0,Kate del Castillo,345.0,2198,0,106.0,12589108.0,Spanish,Mexico,PG-13,,1.85
Conquest of the Planet of the Apes ,6,1972.0,23268,80.0,95.0,Color,J. Lee Thompson,88.0,Roddy McDowall,595.0,Gordon Jump,70.0,John Randolph,67.0,941,794,88.0,,English,USA,PG,1700000.0,2.35
In the Bedroom ,8,2001.0,32415,179.0,510.0,Color,Todd Field,143.0,Tom Wilkinson,1000.0,Sissy Spacek,874.0,Karen Allen,783.0,3970,951,138.0,35918429.0,English,USA,R,1700000.0,2.35
I Spit on Your Grave ,6,2010.0,56402,225.0,209.0,Color,Steven R. Monroe,68.0,Sarah Butler,635.0,Chad Lindberg,445.0,Daniel Franzese,374.0,2423,17000,105.0,92401.0,English,USA,R,2000000.0,2.35
"Happy, Texas ",6,1999.0,8697,77.0,122.0,Color,Mark Illsley,3.0,Ally Walker,349.0,Illeana Douglas,347.0,Jeremy Northam,327.0,2095,374,98.0,1943649.0,English,USA,PG-13,1700000.0,1.85
My Summer of Love ,7,2004.0,16349,124.0,103.0,Color,Pawel Pawlikowski,84.0,Paddy Considine,680.0,Natalie Press,46.0,Dean Andrews,34.0,763,869,86.0,992238.0,English,UK,R,1700000.0,1.85
The Lunchbox ,8,2013.0,30479,195.0,162.0,Color,Ritesh Batra,25.0,Nawazuddin Siddiqui,638.0,Nimrat Kaur,85.0,Lillete Dubey,73.0,822,16000,104.0,4231500.0,Hindi,India,PG,1000000.0,2.35
Yes ,7,2004.0,2725,76.0,48.0,Color,Sally Potter,87.0,Shirley Henderson,887.0,Joan Allen,805.0,Stephanie Leonidas,420.0,2721,305,100.0,396035.0,English,UK,R,1000000.0,1.85
You Can't Take It with You ,8,1938.0,17799,51.0,133.0, Black and White,Frank Capra,964.0,Jean Arthur,319.0,Ann Miller,302.0,Lionel Barrymore,275.0,1363,0,126.0,,English,USA,Approved,1644736.0,1.37
From Here to Eternity ,8,1953.0,33987,101.0,150.0, Black and White,Fred Zinnemann,160.0,Montgomery Clift,862.0,Donna Reed,488.0,Deborah Kerr,426.0,2247,0,118.0,,English,USA,Not Rated,1650000.0,1.37
She Wore a Yellow Ribbon ,7,1949.0,11920,55.0,90.0,Color,John Ford,673.0,Harry Carey Jr.,281.0,Ben Johnson,230.0,Victor McLaglen,89.0,955,721,103.0,,English,USA,Unrated,1600000.0,1.37
Grace Unplugged ,6,2013.0,2561,15.0,21.0,Color,Brad J. Silverman,11.0,Shawnee Smith,651.0,Michael Welch,611.0,Anthony Reynolds,575.0,3894,0,102.0,2507106.0,English,USA,PG,,
Foolish ,4,1999.0,536,16.0,13.0,Color,Dave Meyers,11.0,Eddie Griffin,489.0,Clifton Powell,469.0,Marla Gibbs,249.0,2196,43,84.0,6026908.0,English,USA,R,2000000.0,
N-Secure ,4,2010.0,548,5.0,15.0,Color,David M. Matthews,8.0,Essence Atkins,713.0,Lamman Rucker,607.0,Tempestt Bledsoe,394.0,3137,588,,2592808.0,English,USA,R,,2.35
Caramel ,7,2007.0,9750,109.0,66.0,Color,Nadine Labaki,0.0,Yasmine Al Massri,227.0,Adel Karam,4.0,Nadine Labaki,0.0,231,0,95.0,1060591.0,Arabic,France,PG,1300000.0,1.85
Out of the Dark ,5,2014.0,2621,40.0,18.0,Color,Lluís Quílez,0.0,Stephen Rea,327.0,Pixie Davies,51.0,Alejandro Furth,2.0,380,844,92.0,,English,USA,R,,2.35
The Bubble ,7,2006.0,4702,51.0,23.0,Color,Eytan Fox,21.0,Ohad Knoller,53.0,Lior Ashkenazi,30.0,Yousef 'Joe' Sweid,27.0,137,0,90.0,155972.0,Hebrew,Israel,Unrated,1500000.0,
